,ID,fsID,start,end,salience,fold,Class,class
4305,203929-7-9-9,203929,360.020203,364.020203,2,2,7,jackhammer
4306,203956-1-0-0,203956,14.903579,16.239277,1,4,1,car_horn
4307,203962-5-0-0,203962,0,4,1,5,5,engine_idling
4308,203962-5-0-1,203962,0.5,4.5,1,5,5,engine_idling
4309,204240-0-0-0,204240,0,4,1,6,0,air_conditioner
4310,204240-0-0-1,204240,0.5,4.5,1,6,0,air_conditioner
4311,204240-0-0-10,204240,5,9,1,6,0,air_conditioner
4312,204240-0-0-11,204240,5.5,9.5,1,6,0,air_conditioner
4313,204240-0-0-12,204240,6,10,1,6,0,air_conditioner
4314,204240-0-0-13,204240,6.5,10.5,1,6,0,air_conditioner
4315,204240-0-0-14,204240,7,11,1,6,0,air_conditioner
4316,204240-0-0-15,204240,7.5,11.5,1,6,0,air_conditioner
4317,204240-0-0-16,204240,8,12,1,6,0,air_conditioner
4318,204240-0-0-17,204240,8.5,12.5,1,6,0,air_conditioner
4319,204240-0-0-18,204240,9,13,1,6,0,air_conditioner
4320,204240-0-0-19,204240,9.5,13.5,1,6,0,air_conditioner
4321,204240-0-0-2,204240,1,5,1,6,0,air_conditioner
4322,204240-0-0-20,204240,10,14,1,6,0,air_conditioner
4323,204240-0-0-21,204240,10.5,14.5,1,6,0,air_conditioner
4324,204240-0-0-22,204240,11,15,1,6,0,air_conditioner
4325,204240-0-0-23,204240,11.5,15.5,1,6,0,air_conditioner
4326,204240-0-0-25,204240,12.5,16.5,1,6,0,air_conditioner
4327,204240-0-0-26,204240,13,17,1,6,0,air_conditioner
4328,204240-0-0-27,204240,13.5,17.5,1,6,0,air_conditioner
4329,204240-0-0-28,204240,14,18,1,6,0,air_conditioner
4330,204240-0-0-29,204240,14.5,18.5,1,6,0,air_conditioner
4331,204240-0-0-3,204240,1.5,5.5,1,6,0,air_conditioner
4332,204240-0-0-30,204240,15,19,1,6,0,air_conditioner
4333,204240-0-0-31,204240,15.5,19.5,1,6,0,air_conditioner
4334,204240-0-0-32,204240,16,20,1,6,0,air_conditioner
4335,204240-0-0-33,204240,16.5,20.5,1,6,0,air_conditioner
4336,204240-0-0-34,204240,17,21,1,6,0,air_conditioner
4337,204240-0-0-35,204240,17.5,21.5,1,6,0,air_conditioner
4338,204240-0-0-5,204240,2.5,6.5,1,6,0,air_conditioner
4339,204240-0-0-6,204240,3,7,1,6,0,air_conditioner
4340,204240-0-0-7,204240,3.5,7.5,1,6,0,air_conditioner
4341,204240-0-0-8,204240,4,8,1,6,0,air_conditioner
4342,204240-0-0-9,204240,4.5,8.5,1,6,0,air_conditioner
4343,204408-2-0-19,204408,9.5,13.5,2,5,2,children_playing
4344,204408-2-0-2,204408,1,5,2,5,2,children_playing
4345,204408-2-0-21,204408,10.5,14.5,2,5,2,children_playing
4346,204408-2-0-36,204408,18,22,2,5,2,children_playing
4347,204408-2-0-54,204408,27,31,2,5,2,children_playing
4348,204408-2-0-8,204408,4,8,2,5,2,children_playing
4349,204408-2-0-83,204408,41.5,45.5,2,5,2,children_playing
4350,204408-2-0-9,204408,4.5,8.5,2,5,2,children_playing
4351,204526-2-0-121,204526,60.5,64.5,1,8,2,children_playing
4352,204526-2-0-134,204526,67,71,1,8,2,children_playing
4353,204526-2-0-153,204526,76.5,80.5,1,8,2,children_playing
4354,204526-2-0-160,204526,80,84,1,8,2,children_playing
4355,204526-2-0-166,204526,83,87,1,8,2,children_playing
4356,204526-2-0-193,204526,96.5,100.5,1,8,2,children_playing
4357,204526-2-0-71,204526,35.5,39.5,1,8,2,children_playing
4358,204765-1-0-0,204765,24.327782,26.496128,2,4,1,car_horn
4359,204773-3-7-1,204773,22.362283,26.362283,1,2,3,dog_bark
4360,204773-3-8-0,204773,32.595476,36.595476,1,2,3,dog_bark
4361,204773-3-9-0,204773,42.184968,46.184968,1,2,3,dog_bark
4362,204773-3-9-1,204773,42.684968,46.684968,1,2,3,dog_bark
4363,204919-3-0-0,204919,3.974607,6.064957,2,6,3,dog_bark
4364,204919-3-1-0,204919,10.451745,14.451745,2,6,3,dog_bark
4365,204919-3-3-0,204919,25.525812,26.497383,2,6,3,dog_bark
4366,204919-3-4-0,204919,33.062846,34.093299,2,6,3,dog_bark
4367,205610-4-0-0,205610,0.172531,4.172531,1,8,4,drilling
4368,205610-4-0-1,205610,0.672531,4.672531,1,8,4,drilling
4369,205610-4-0-2,205610,1.172531,5.172531,1,8,4,drilling
4370,205610-4-0-3,205610,1.672531,5.672531,1,8,4,drilling
4371,205610-4-0-4,205610,2.172531,6.172531,1,8,4,drilling
4372,205610-4-0-5,205610,2.672531,6.672531,1,8,4,drilling
4373,205874-4-0-0,205874,0.544125,2.656608,1,5,4,drilling
4374,205874-4-1-0,205874,2.976682,4.721081,1,5,4,drilling
4375,205874-4-10-0,205874,22.453142,23.893472,1,5,4,drilling
4376,205874-4-11-0,205874,24.837688,25.461831,1,5,4,drilling
4377,205874-4-2-0,205874,5.057158,6.833565,1,5,4,drilling
4378,205874-4-3-0,205874,7.137635,7.969825,1,5,4,drilling
4379,205874-4-4-0,205874,8.33791,9.058074,1,5,4,drilling
4380,205874-4-5-0,205874,9.234115,9.95428,1,5,4,drilling
4381,205874-4-6-0,205874,10.450393,12.402841,1,5,4,drilling
4382,205874-4-7-0,205874,13.058991,16.403757,1,5,4,drilling
4383,205874-4-8-0,205874,17.443995,18.804307,1,5,4,drilling
4384,205874-4-9-0,205874,20.612721,21.636955,1,5,4,drilling
4385,205878-4-0-0,205878,0.376207,3.385864,1,5,4,drilling
4386,206037-2-0-11,206037,5.5,9.5,2,4,2,children_playing
4387,206037-2-0-21,206037,10.5,14.5,2,4,2,children_playing
4388,206037-2-0-22,206037,11,15,2,4,2,children_playing
4389,206037-2-0-25,206037,12.5,16.5,2,4,2,children_playing
4390,206037-2-0-3,206037,1.5,5.5,2,4,2,children_playing
4391,206037-2-0-38,206037,19,23,2,4,2,children_playing
4392,206037-2-0-4,206037,2,6,2,4,2,children_playing
4393,206037-2-0-40,206037,20,24,2,4,2,children_playing
4394,20688-2-0-0,20688,0,4,1,4,2,children_playing
4395,20688-2-0-1,20688,0.5,4.5,1,4,2,children_playing
4396,20688-2-0-2,20688,1,5,1,4,2,children_playing
4397,20688-2-0-3,20688,1.5,5.5,1,4,2,children_playing
4398,20688-2-0-4,20688,2,6,1,4,2,children_playing
4399,207124-3-0-0,207124,0,1.04291,1,3,3,dog_bark
4400,207124-3-1-0,207124,2.736347,5.596604,1,3,3,dog_bark
4401,207124-3-2-0,207124,6.84603,10.84603,1,3,3,dog_bark
4402,207214-2-0-126,207214,63,67,2,8,2,children_playing
4403,207214-2-0-26,207214,13,17,2,8,2,children_playing
4404,207214-2-0-3,207214,1.5,5.5,2,8,2,children_playing
4405,207214-2-0-31,207214,15.5,19.5,2,8,2,children_playing
4406,207214-2-0-54,207214,27,31,2,8,2,children_playing
4407,207214-2-0-62,207214,31,35,2,8,2,children_playing
4408,207214-2-0-63,207214,31.5,35.5,2,8,2,children_playing
4409,207214-2-0-68,207214,34,38,2,8,2,children_playing
4410,207216-2-0-112,207216,60.554455,64.554455,2,7,2,children_playing
4411,207216-2-0-119,207216,64.054455,68.054455,2,7,2,children_playing
4412,207216-2-0-128,207216,68.554455,72.554455,2,7,2,children_playing
4413,207216-2-0-130,207216,69.554455,73.554455,2,7,2,children_playing
4414,207216-2-0-137,207216,73.054455,77.054455,2,7,2,children_playing
4415,207216-2-0-22,207216,15.554455,19.554455,2,7,2,children_playing
4416,207216-2-0-43,207216,26.054455,30.054455,2,7,2,children_playing
4417,207216-2-0-66,207216,37.554455,41.554455,2,7,2,children_playing
4418,207369-3-0-0,207369,34.995645,35.947188,1,8,3,dog_bark
4419,207962-3-0-0,207962,0.469835,1.066165,1,7,3,dog_bark
4420,207962-3-1-0,207962,1.608282,2.300988,1,7,3,dog_bark
4421,207962-3-2-0,207962,4.071906,5.499482,1,7,3,dog_bark
4422,208030-3-0-0,208030,0.180372,2.119367,1,6,3,dog_bark
4423,208030-3-1-0,208030,2.48011,3.847929,1,6,3,dog_bark
4424,208030-3-2-0,208030,4.223703,5.471274,1,6,3,dog_bark
4425,208030-3-4-0,208030,7.771013,10.897455,1,6,3,dog_bark
4426,20841-3-2-0,20841,7.756822,8.584532,2,3,3,dog_bark
4427,20841-3-3-0,20841,10.831172,11.989966,2,3,3,dog_bark
4428,20841-3-4-0,20841,15.560942,16.719735,2,3,3,dog_bark
4429,20841-3-6-0,20841,29.608358,30.223228,2,3,3,dog_bark
4430,209864-5-0-0,209864,1.580937,5.580937,1,4,5,engine_idling
4431,209864-5-0-1,209864,2.080937,6.080937,1,4,5,engine_idling
4432,209864-5-0-2,209864,2.580937,6.580937,1,4,5,engine_idling
4433,209864-5-0-3,209864,3.080937,7.080937,1,4,5,engine_idling
4434,209992-5-0-0,209992,5.143535,9.143535,1,7,5,engine_idling
4435,209992-5-1-4,209992,44.137425,48.137425,2,7,5,engine_idling
4436,209992-5-1-7,209992,45.637425,49.637425,2,7,5,engine_idling
4437,209992-5-2-100,209992,158.409901,162.409901,1,7,5,engine_idling
4438,209992-5-2-114,209992,165.409901,169.409901,1,7,5,engine_idling
4439,209992-5-2-115,209992,165.909901,169.909901,1,7,5,engine_idling
4440,209992-5-2-116,209992,166.409901,170.409901,1,7,5,engine_idling
4441,209992-5-2-131,209992,173.909901,177.909901,1,7,5,engine_idling
4442,209992-5-2-137,209992,176.909901,180.909901,1,7,5,engine_idling
4443,209992-5-2-138,209992,177.409901,181.409901,1,7,5,engine_idling
4444,209992-5-2-26,209992,121.409901,125.409901,1,7,5,engine_idling
4445,209992-5-2-42,209992,129.409901,133.409901,1,7,5,engine_idling
4446,209992-5-2-43,209992,129.909901,133.909901,1,7,5,engine_idling
4447,209992-5-2-77,209992,146.909901,150.909901,1,7,5,engine_idling
4448,209992-5-2-79,209992,147.909901,151.909901,1,7,5,engine_idling
4449,209992-5-2-8,209992,112.409901,116.409901,1,7,5,engine_idling
4450,209992-5-2-81,209992,148.909901,152.909901,1,7,5,engine_idling
4451,209992-5-2-82,209992,149.409901,153.409901,1,7,5,engine_idling
4452,209992-5-2-87,209992,151.909901,155.909901,1,7,5,engine_idling
4453,209992-5-2-91,209992,153.909901,157.909901,1,7,5,engine_idling
4454,209992-5-3-22,209992,420.108897,424.108897,1,7,5,engine_idling
4455,209992-5-3-5,209992,411.608897,415.608897,1,7,5,engine_idling
4456,209992-5-3-6,209992,412.108897,416.108897,1,7,5,engine_idling
4457,209992-5-4-1,209992,543.538647,547.538647,2,7,5,engine_idling
4458,209992-5-4-15,209992,550.538647,554.538647,2,7,5,engine_idling
4459,209992-5-4-17,209992,551.538647,555.538647,2,7,5,engine_idling
4460,209992-5-4-3,209992,544.538647,548.538647,2,7,5,engine_idling
4461,21187-5-0-0,21187,0,1.22034,1,5,5,engine_idling
4462,21683-9-0-15,21683,18.098564,22.098564,1,7,9,street_music
4463,21683-9-0-18,21683,19.598564,23.598564,1,7,9,street_music
4464,21683-9-0-3,21683,12.098564,16.098564,1,7,9,street_music
4465,21683-9-0-30,21683,25.598564,29.598564,1,7,9,street_music
4466,21683-9-0-34,21683,27.598564,31.598564,1,7,9,street_music
4467,21683-9-0-39,21683,30.098564,34.098564,1,7,9,street_music
4468,21683-9-0-45,21683,33.098564,37.098564,1,7,9,street_music
4469,21684-9-0-12,21684,6,10,1,1,9,street_music
4470,21684-9-0-25,21684,12.5,16.5,1,1,9,street_music
4471,21684-9-0-30,21684,15,19,1,1,9,street_music
4472,21684-9-0-39,21684,19.5,23.5,1,1,9,street_music
4473,21684-9-0-5,21684,2.5,6.5,1,1,9,street_music
4474,21684-9-0-50,21684,25,29,1,1,9,street_music
4475,21684-9-0-7,21684,3.5,7.5,1,1,9,street_music
4476,22347-3-0-0,22347,1.187356,2.271463,1,2,3,dog_bark
4477,22347-3-1-1,22347,4.062067,8.062067,1,2,3,dog_bark
4478,22347-3-1-2,22347,4.562067,8.562067,1,2,3,dog_bark
4479,22347-3-3-0,22347,18.188915,22.188915,1,2,3,dog_bark
4480,22601-8-0-0,22601,0,4,2,3,8,siren
4481,22601-8-0-1,22601,0.5,4.5,2,3,8,siren
4482,22601-8-0-10,22601,5,9,2,3,8,siren
4483,22601-8-0-11,22601,5.5,9.5,2,3,8,siren
4484,22601-8-0-12,22601,6,10,2,3,8,siren
4485,22601-8-0-13,22601,6.5,10.5,2,3,8,siren
4486,22601-8-0-14,22601,7,11,2,3,8,siren
4487,22601-8-0-15,22601,7.5,11.5,2,3,8,siren
4488,22601-8-0-16,22601,8,12,2,3,8,siren
4489,22601-8-0-17,22601,8.5,12.5,2,3,8,siren
4490,22601-8-0-18,22601,9,13,2,3,8,siren
4491,22601-8-0-19,22601,9.5,13.5,2,3,8,siren
4492,22601-8-0-2,22601,1,5,2,3,8,siren
4493,22601-8-0-20,22601,10,14,2,3,8,siren
4494,22601-8-0-21,22601,10.5,14.5,2,3,8,siren
4495,22601-8-0-22,22601,11,15,2,3,8,siren
4496,22601-8-0-23,22601,11.5,15.5,2,3,8,siren
4497,22601-8-0-24,22601,12,16,2,3,8,siren
4498,22601-8-0-25,22601,12.5,16.5,2,3,8,siren
4499,22601-8-0-26,22601,13,17,2,3,8,siren
4500,22601-8-0-27,22601,13.5,17.5,2,3,8,siren
4501,22601-8-0-28,22601,14,18,2,3,8,siren
4502,22601-8-0-29,22601,14.5,18.5,2,3,8,siren
4503,22601-8-0-3,22601,1.5,5.5,2,3,8,siren
4504,22601-8-0-30,22601,15,19,2,3,8,siren
4505,22601-8-0-31,22601,15.5,19.5,2,3,8,siren
4506,22601-8-0-32,22601,16,20,2,3,8,siren
4507,22601-8-0-33,22601,16.5,20.5,2,3,8,siren
4508,22601-8-0-34,22601,17,21,2,3,8,siren
4509,22601-8-0-35,22601,17.5,21.5,2,3,8,siren
4510,22601-8-0-36,22601,18,22,2,3,8,siren
4511,22601-8-0-37,22601,18.5,22.5,2,3,8,siren
4512,22601-8-0-38,22601,19,23,2,3,8,siren
4513,22601-8-0-39,22601,19.5,23.5,2,3,8,siren
4514,22601-8-0-4,22601,2,6,2,3,8,siren
4515,22601-8-0-40,22601,20,24,2,3,8,siren
4516,22601-8-0-41,22601,20.5,24.5,2,3,8,siren
4517,22601-8-0-42,22601,21,25,2,3,8,siren
4518,22601-8-0-43,22601,21.5,25.5,2,3,8,siren
4519,22601-8-0-44,22601,22,26,2,3,8,siren
4520,22601-8-0-45,22601,22.5,26.5,2,3,8,siren
4521,22601-8-0-46,22601,23,27,2,3,8,siren
4522,22601-8-0-47,22601,23.5,27.5,2,3,8,siren
4523,22601-8-0-48,22601,24,28,2,3,8,siren
4524,22601-8-0-49,22601,24.5,28.5,2,3,8,siren
4525,22601-8-0-5,22601,2.5,6.5,2,3,8,siren
4526,22601-8-0-50,22601,25,29,2,3,8,siren
4527,22601-8-0-51,22601,25.5,29.5,2,3,8,siren
4528,22601-8-0-52,22601,26,30,2,3,8,siren
4529,22601-8-0-53,22601,26.5,30.5,2,3,8,siren
4530,22601-8-0-54,22601,27,31,2,3,8,siren
4531,22601-8-0-6,22601,3,7,2,3,8,siren
4532,22601-8-0-7,22601,3.5,7.5,2,3,8,siren
4533,22601-8-0-8,22601,4,8,2,3,8,siren
4534,22601-8-0-9,22601,4.5,8.5,2,3,8,siren
4535,22883-7-1-0,22883,31.211559,32.39831,1,4,7,jackhammer
4536,22883-7-10-0,22883,70.433689,72.747854,1,4,7,jackhammer
4537,22883-7-100-0,22883,543.499251,545.712001,1,4,7,jackhammer
4538,22883-7-11-0,22883,73.697255,75.833408,1,4,7,jackhammer
4539,22883-7-110-1,22883,600.125356,604.125356,1,4,7,jackhammer
4540,22883-7-17-2,22883,96.533479,100.533479,1,4,7,jackhammer
4541,22883-7-17-4,22883,97.533479,101.533479,1,4,7,jackhammer
4542,22883-7-17-5,22883,98.033479,102.033479,1,4,7,jackhammer
4543,22883-7-18-0,22883,114.106137,116.538977,1,4,7,jackhammer
4544,22883-7-19-0,22883,117.19169,120.395919,1,4,7,jackhammer
4545,22883-7-21-0,22883,126.982388,129.949266,1,4,7,jackhammer
4546,22883-7-23-0,22883,134.399584,138.375201,1,4,7,jackhammer
4547,22883-7-24-0,22883,139.087251,143.087251,1,4,7,jackhammer
4548,22883-7-27-0,22883,156.888521,157.837922,1,4,7,jackhammer
4549,22883-7-28-0,22883,159.914737,161.338838,1,4,7,jackhammer
4550,22883-7-29-2,22883,164.23764,168.23764,1,4,7,jackhammer
4551,22883-7-3-0,22883,42.841722,44.443836,1,4,7,jackhammer
4552,22883-7-33-0,22883,192.240134,193.49602,1,4,7,jackhammer
4553,22883-7-34-0,22883,195.409749,196.45632,1,4,7,jackhammer
4554,22883-7-35-2,22883,200.177405,204.177405,1,4,7,jackhammer
4555,22883-7-35-3,22883,200.677405,204.677405,1,4,7,jackhammer
4556,22883-7-36-0,22883,210.570077,214.570077,1,4,7,jackhammer
4557,22883-7-36-1,22883,211.070077,215.070077,1,4,7,jackhammer
4558,22883-7-36-2,22883,211.570077,215.570077,1,4,7,jackhammer
4559,22883-7-37-0,22883,222.889713,225.281875,1,4,7,jackhammer
4560,22883-7-39-0,22883,237.840726,241.840726,1,4,7,jackhammer
4561,22883-7-39-1,22883,238.340726,242.340726,1,4,7,jackhammer
4562,22883-7-40-0,22883,245.704959,246.362804,1,4,7,jackhammer
4563,22883-7-43-2,22883,262.822152,266.822152,1,4,7,jackhammer
4564,22883-7-44-0,22883,272.586882,276.586882,1,4,7,jackhammer
4565,22883-7-47-2,22883,286.355048,290.355048,1,4,7,jackhammer
4566,22883-7-48-0,22883,299.887433,301.352633,1,4,7,jackhammer
4567,22883-7-49-1,22883,302.98891,306.98891,1,4,7,jackhammer
4568,22883-7-49-3,22883,303.98891,307.98891,1,4,7,jackhammer
4569,22883-7-51-0,22883,321.775717,323.360525,1,4,7,jackhammer
4570,22883-7-53-0,22883,329.968873,333.646822,1,4,7,jackhammer
4571,22883-7-54-0,22883,335.112022,338.969383,1,4,7,jackhammer
4572,22883-7-58-0,22883,355.265988,359.265988,1,4,7,jackhammer
4573,22883-7-61-0,22883,367.286603,371.286603,1,4,7,jackhammer
4574,22883-7-61-1,22883,367.786603,371.786603,1,4,7,jackhammer
4575,22883-7-62-0,22883,377.27388,378.679276,2,4,7,jackhammer
4576,22883-7-63-0,22883,380.234181,382.297421,2,4,7,jackhammer
4577,22883-7-64-0,22883,397.308239,398.145495,1,4,7,jackhammer
4578,22883-7-67-0,22883,406.577867,407.50483,1,4,7,jackhammer
4579,22883-7-69-0,22883,411.840624,413.066607,1,4,7,jackhammer
4580,22883-7-7-0,22883,57.676113,61.676113,1,4,7,jackhammer
4581,22883-7-71-0,22883,419.585249,421.140154,1,4,7,jackhammer
4582,22883-7-72-0,22883,422.425942,424.578888,1,4,7,jackhammer
4583,22883-7-74-0,22883,428.286739,430.110763,1,4,7,jackhammer
4584,22883-7-77-0,22883,436.898523,438.244114,1,4,7,jackhammer
4585,22883-7-78-2,22883,440.440195,444.440195,1,4,7,jackhammer
4586,22883-7-81-0,22883,462.07603,463.421621,1,4,7,jackhammer
4587,22883-7-83-0,22883,468.983398,471.584875,1,4,7,jackhammer
4588,22883-7-86-0,22883,477.864301,479.598618,1,4,7,jackhammer
4589,22883-7-87-0,22883,480.704993,483.635392,1,4,7,jackhammer
4590,22883-7-9-0,22883,68.47555,69.306275,1,4,7,jackhammer
4591,22883-7-91-0,22883,495.356987,496.642774,1,4,7,jackhammer
4592,22883-7-92-0,22883,498.347189,500.649645,1,4,7,jackhammer
4593,22883-7-93-0,22883,501.636412,503.789358,1,4,7,jackhammer
4594,22883-7-98-1,22883,522.200673,526.200673,1,4,7,jackhammer
4595,22883-7-99-2,22883,532.119811,536.119811,1,4,7,jackhammer
4596,22883-7-99-3,22883,532.619811,536.619811,1,4,7,jackhammer
4597,22962-4-0-0,22962,0,4,1,1,4,drilling
4598,22962-4-0-1,22962,0.5,4.5,1,1,4,drilling
4599,22962-4-0-2,22962,1,5,1,1,4,drilling
4600,23131-3-0-0,23131,23.681362,24.78992,2,2,3,dog_bark
4601,23131-3-2-0,23131,29.690066,30.396972,2,2,3,dog_bark
4602,23131-3-4-0,23131,41.386153,41.996663,2,2,3,dog_bark
4603,23131-3-5-0,23131,46.993205,47.619781,2,2,3,dog_bark
4604,23161-6-0-0,23161,58.366645,58.635605,2,4,6,gun_shot
4605,23161-6-1-0,23161,59.265667,59.581943,2,4,6,gun_shot
4606,23219-5-0-0,23219,2.127165,6.127165,1,5,5,engine_idling
4607,23219-5-0-1,23219,2.627165,6.627165,1,5,5,engine_idling
4608,23219-5-0-10,23219,7.127165,11.127165,1,5,5,engine_idling
4609,23219-5-0-11,23219,7.627165,11.627165,1,5,5,engine_idling
4610,23219-5-0-12,23219,8.127165,12.127165,1,5,5,engine_idling
4611,23219-5-0-13,23219,8.627165,12.627165,1,5,5,engine_idling
4612,23219-5-0-2,23219,3.127165,7.127165,1,5,5,engine_idling
4613,23219-5-0-3,23219,3.627165,7.627165,1,5,5,engine_idling
4614,23219-5-0-4,23219,4.127165,8.127165,1,5,5,engine_idling
4615,23219-5-0-5,23219,4.627165,8.627165,1,5,5,engine_idling
4616,23219-5-0-6,23219,5.127165,9.127165,1,5,5,engine_idling
4617,23219-5-0-7,23219,5.627165,9.627165,1,5,5,engine_idling
4618,23219-5-0-8,23219,6.127165,10.127165,1,5,5,engine_idling
4619,23219-5-0-9,23219,6.627165,10.627165,1,5,5,engine_idling
4620,23219-5-1-0,23219,40.295737,44.295737,1,5,5,engine_idling
4621,23219-5-1-1,23219,40.795737,44.795737,1,5,5,engine_idling
4622,23219-5-1-2,23219,41.295737,45.295737,1,5,5,engine_idling
4623,24074-1-0-0,24074,13.060993,17.060993,1,1,1,car_horn
4624,24074-1-0-1,24074,13.560993,17.560993,1,1,1,car_horn
4625,24074-1-0-10,24074,18.060993,22.060993,1,1,1,car_horn
4626,24074-1-0-11,24074,18.560993,22.560993,1,1,1,car_horn
4627,24074-1-0-12,24074,19.060993,23.060993,1,1,1,car_horn
4628,24074-1-0-13,24074,19.560993,23.560993,1,1,1,car_horn
4629,24074-1-0-2,24074,14.060993,18.060993,1,1,1,car_horn
4630,24074-1-0-3,24074,14.560993,18.560993,1,1,1,car_horn
4631,24074-1-0-4,24074,15.060993,19.060993,1,1,1,car_horn
4632,24074-1-0-5,24074,15.560993,19.560993,1,1,1,car_horn
4633,24074-1-0-6,24074,16.060993,20.060993,1,1,1,car_horn
4634,24074-1-0-7,24074,16.560993,20.560993,1,1,1,car_horn
4635,24074-1-0-8,24074,17.060993,21.060993,1,1,1,car_horn
4636,24074-1-0-9,24074,17.560993,21.560993,1,1,1,car_horn
4637,24347-8-0-0,24347,4.120371,8.120371,2,4,8,siren
4638,24347-8-0-1,24347,4.620371,8.620371,2,4,8,siren
4639,24347-8-0-10,24347,9.120371,13.120371,2,4,8,siren
4640,24347-8-0-11,24347,9.620371,13.620371,2,4,8,siren
4641,24347-8-0-12,24347,10.120371,14.120371,2,4,8,siren
4642,24347-8-0-13,24347,10.620371,14.620371,2,4,8,siren
4643,24347-8-0-14,24347,11.120371,15.120371,2,4,8,siren
4644,24347-8-0-15,24347,11.620371,15.620371,2,4,8,siren
4645,24347-8-0-16,24347,12.120371,16.120371,2,4,8,siren
4646,24347-8-0-17,24347,12.620371,16.620371,2,4,8,siren
4647,24347-8-0-18,24347,13.120371,17.120371,2,4,8,siren
4648,24347-8-0-19,24347,13.620371,17.620371,2,4,8,siren
4649,24347-8-0-2,24347,5.120371,9.120371,2,4,8,siren
4650,24347-8-0-20,24347,14.120371,18.120371,2,4,8,siren
4651,24347-8-0-21,24347,14.620371,18.620371,2,4,8,siren
4652,24347-8-0-22,24347,15.120371,19.120371,2,4,8,siren
4653,24347-8-0-23,24347,15.620371,19.620371,2,4,8,siren
4654,24347-8-0-24,24347,16.120371,20.120371,2,4,8,siren
4655,24347-8-0-25,24347,16.620371,20.620371,2,4,8,siren
4656,24347-8-0-26,24347,17.120371,21.120371,2,4,8,siren
4657,24347-8-0-27,24347,17.620371,21.620371,2,4,8,siren
4658,24347-8-0-28,24347,18.120371,22.120371,2,4,8,siren
4659,24347-8-0-29,24347,18.620371,22.620371,2,4,8,siren
4660,24347-8-0-3,24347,5.620371,9.620371,2,4,8,siren
4661,24347-8-0-30,24347,19.120371,23.120371,2,4,8,siren
4662,24347-8-0-31,24347,19.620371,23.620371,2,4,8,siren
4663,24347-8-0-32,24347,20.120371,24.120371,2,4,8,siren
4664,24347-8-0-33,24347,20.620371,24.620371,2,4,8,siren
4665,24347-8-0-34,24347,21.120371,25.120371,2,4,8,siren
4666,24347-8-0-35,24347,21.620371,25.620371,2,4,8,siren
4667,24347-8-0-36,24347,22.120371,26.120371,2,4,8,siren
4668,24347-8-0-37,24347,22.620371,26.620371,2,4,8,siren
4669,24347-8-0-38,24347,23.120371,27.120371,2,4,8,siren
4670,24347-8-0-39,24347,23.620371,27.620371,2,4,8,siren
4671,24347-8-0-4,24347,6.120371,10.120371,2,4,8,siren
